order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ04341,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 9), ('Salmon', 4), ('Shrimp', 6)]",735.5,-37.8094885,145.0089223,0,10.426,16.770883
ORDC01302,2018-09-13,16:27:02,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 2), ('Salmon', 9), ('Shrimp', 1)]",658.0,-37.8008011,144.953491,0,7.69,13.5844828
ORDX03312,2018-04-14,11:22:49,Breakfast,BK,"[('Cereal', 10), ('Pancake', 2)]",258.5,-37.8180467,144.9944995,0,5.269,13.2966741
ORDZ05260,2018-01-18,08:30:25,Breakfast,,"[('Pancake', 6), ('Cereal', 9), ('Coffee', 7)]",387.0,-37.800036,144.9633442,1,,6.4417605
ORDX10192,2018-03-09,10:11:49,Breakfast,,"[('Coffee', 2), ('Cereal', 9), ('Pancake', 6)]",349.5,-37.8197946,144.9651388,0,,12.7596697
ORDY10236,2018-06-14,13:24:30,Lunch,TP,"[('Chicken', 1), ('Salad', 9)]",186.8,-37.827855,144.9843237,0,9.012,12.4938943
ORDB07866,2018-12-26,20:00:00,Dinner,TP,"[('Pasta', 4), ('Salmon', 10)]",520.0,-37.8156406,144.9581999,0,8.18,12.6890824
ORDK10477,2018-05-17,12:23:39,Lunch,BK,"[('Chicken', 6), ('Fries', 10), ('Steak', 5), ('Salad', 3), ('Burger', 7)]",805.6,-37.8195587,144.9636104,0,7.921,13.7743812
ORDX02306,2018-06-26,13:44:47,Lunch,BK,"[('Burger', 10), ('Chicken', 6), ('Salad', 6)]",605.2,-37.8026123,144.9705446,0,7.361,13.0812426
ORDY02893,2018-06-26,13:44:47,Lunch,TP,"[('Steak', 4), ('Chicken', 6)]",372.0,-37.8257212,144.9845267,0,8.939,12.3541658
ORDA02978,2018-06-09,13:14:21,Lunch,BK,"[('Burger', 4), ('Chicken', 9)]",412.0,-37.8260948,144.9580486,0,9.078,17.2376025
ORDZ07882,2018-07-03,14:05:04,Lunch,NS,"[('Fries', 4), ('Steak', 5), ('Chicken', 4), ('Burger', 3)]",494.0,-37.8076044,144.9628968,0,7.385,12.976974
ORDJ03843,2018-04-01,10:52:23,Breakfast,TP,"[('Eggs', 4), ('Pancake', 9)]",306.25,-37.8196666,144.9796262,0,8.741,12.8669909
ORDK01364,2018-05-25,12:43:56,Lunch,BK,"[('Chicken', 5), ('Fries', 9), ('Burger', 8), ('Steak', 7)]",831.0,-37.8131801,144.9681898,0,7.31,12.6118438
ORDJ00542,2018-03-26,10:42:15,Breakfast,TP,"[('Cereal', 3), ('Eggs', 2), ('Coffee', 7)]",159.5,-37.8055337,144.9736039,0,9.516,11.7322536
ORDX09283,2018-03-17,10:21:58,Breakfast,BK,"[('Eggs', 5), ('Pancake', 10), ('Coffee', 8), ('Cereal', 8)]",580.5,-37.807502,144.942541,0,9.506,17.4517922
ORDX09711,2018-04-06,11:02:32,Breakfast,BK,"[('Cereal', 3), ('Coffee', 5), ('Pancake', 7)]",270.25,-37.803422,144.9572014,0,8.077,12.7871177
ORDX03373,2018-08-30,15:56:37,Lunch,BK,"[('Burger', 4), ('Fries', 4), ('Salad', 9)]",326.8,-37.8081797,144.9759102,0,6.286,12.4365069
ORDC03534,2018-06-07,13:14:21,Lunch,,"[('Steak', 6), ('Burger', 6)]",456.0,-37.8253478,144.9585279,0,,15.6193489
ORDY03344,2018-12-31,20:00:00,Dinner,TP,"[('Pasta', 5), ('Salmon', 4), ('Fish&Chips', 9)]",616.5,-37.8027978,145.0067929,0,12.388,15.86246
ORDC00834,2018-09-08,16:16:54,Dinner,NS,"[('Pasta', 10), ('Salmon', 7)]",562.0,-37.8086589,144.9259279,0,10.199,
ORDY00788,2018-04-19,11:32:57,Breakfast,TP,"[('Cereal', 9), ('Coffee', 10), ('Pancake', 5)]",385.25,-37.8043054,144.9420045,0,10.311,12.4853242
ORDY09955,2018-06-24,13:44:47,Lunch,TP,"[('Salad', 8), ('Chicken', 3)]",233.6,-37.8249648,144.9827805,0,8.963,14.3491758
ORDJ10398,2018-06-08,13:14:21,Lunch,TP,"[('Salad', 1), ('Fries', 8), ('Burger', 8), ('Steak', 7), ('Chicken', 10)]",996.2,-37.8193232,144.9833649,0,9.163,
ORDI08469,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Pancake', 9)]",248.25,-37.7992337,145.0134219,1,10.497,7.1921653
ORDX00656,2018-11-04,18:08:27,Dinner,BK,"[('Salmon', 3), ('Fish&Chips', 6), ('Pasta', 8)]",553.0,-37.811325,144.9527981,0,8.459,17.8258402
ORDB03927,2018-06-02,13:04:13,Lunch,TP,"[('Burger', 5), ('Salad', 3), ('Chicken', 1), ('Fries', 9), ('Steak', 10)]",796.6,-37.8166592,144.9697714,0,7.977,12.9975017
ORDK09202,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 2), ('Cereal', 5)]",120.0,-37.8046827,144.9200194,0,11.649,19.108664
ORDB07601,2018-10-01,16:57:27,Dinner,TP,"[('Pasta', 9), ('Salmon', 3), ('Shrimp', 9)]",856.5,-37.8128704,144.9429994,0,9.833,13.9022763
ORDA04376,2018-10-10,17:17:44,Dinner,BK,"[('Shrimp', 7), ('Salmon', 3), ('Pasta', 4), ('Fish&Chips', 6)]",821.0,-37.8124096,144.9536109,0,8.52,
ORDB03337,2018-01-16,08:20:16,Breakfast,TP,"[('Pancake', 1), ('Cereal', 1), ('Eggs', 8)]",221.25,-37.8161009,144.9726103,1,8.219,5.5039557
ORDX01319,2018-05-31,12:54:05,Lunch,BK,"[('Chicken', 6), ('Burger', 9), ('Steak', 7), ('Salad', 8), ('Fries', 4)]",971.6,-37.8052737,144.9953084,0,5.0,10.5529586
ORDB09594,2018-09-16,16:27:02,Dinner,,"[('Salmon', 4), ('Pasta', 7)]",356.5,-37.8128634,144.9563551,0,8.578,14.0177525
ORDJ04821,2018-01-31,08:50:42,Breakfast,,"[('Eggs', 8), ('Pancake', 2), ('Coffee', 7), ('Cereal', 3)]",340.0,-37.8216836,144.9306946,0,10.394,12.9151386
ORDZ08692,2018-01-04,08:00:00,Breakfast,NS,"[('Coffee', 6), ('Cereal', 1), ('Eggs', 9)]",264.0,-37.8031529,144.9367305,1,10.106,7.986164
ORDK01679,2018-01-17,08:30:25,Breakfast,BK,"[('Cereal', 4), ('Coffee', 2), ('Pancake', 6), ('Eggs', 1)]",266.5,-37.8087762,145.0086454,1,3.642,
ORDY04745,2018-04-05,11:02:32,Breakfast,,"[('Cereal', 9), ('Coffee', 4), ('Eggs', 5)]",329.0,-37.8188816,144.9521909,0,8.633,11.4528082
ORDY05475,2018-08-07,15:16:03,Lunch,TP,"[('Steak', 5), ('Fries', 2)]",249.0,-37.812384,144.9539514,0,8.846,12.119989
ORDY09363,2018-07-09,14:15:12,Lunch,,"[('Salad', 3), ('Fries', 1)]",63.6,-37.8257843,144.9827614,0,,12.2055025
ORDI05521,2018-03-15,10:21:58,Breakfast,NS,"[('Cereal', 4), ('Pancake', 10), ('Eggs', 9), ('Coffee', 7)]",577.0,-37.8031708,144.9484204,0,8.504,13.1483083
ORDC06550,2018-06-04,13:04:13,Lunch,NS,"[('Steak', 6), ('Burger', 10), ('Chicken', 7), ('Salad', 10), ('Fries', 6)]",1048.0,-37.8202483,144.970656,0,8.763,14.100377
ORDC02267,2018-02-28,09:51:32,Breakfast,,"[('Eggs', 6), ('Pancake', 4)]",229.0,-37.8209326,144.9987362,0,10.241,15.4512708
ORDY00473,2018-11-23,18:49:00,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 2), ('Shrimp', 10)]",945.0,-37.8072851,144.9683263,0,9.184,13.7074427
ORDJ10831,2018-02-13,09:21:07,Breakfast,TP,"[('Eggs', 2), ('Pancake', 2), ('Cereal', 3)]",155.5,-37.8113448,145.0097902,0,11.887,14.1291408
ORDB09816,2018-02-05,09:00:50,Breakfast,TP,"[('Pancake', 2), ('Cereal', 8)]",216.5,-37.8197689,145.0106559,0,11.542,14.4311477
ORDY09640,2018-05-27,12:43:56,Lunch,TP,"[('Chicken', 9), ('Fries', 4), ('Salad', 2)]",370.4,-37.8145859,144.9934439,0,10.291,14.7792935
ORDC00892,2018-06-24,13:44:47,Lunch,,"[('Fries', 1), ('Chicken', 9), ('Burger', 3)]",393.0,-37.8249648,144.9827805,0,9.469,16.75584
ORDJ03082,2018-06-15,13:24:30,Lunch,TP,"[('Fries', 4), ('Steak', 6), ('Chicken', 3)]",414.0,-37.8125569,144.9428713,0,9.85,12.8310595
ORDY03340,2018-03-08,10:11:49,Breakfast,TP,"[('Cereal', 5), ('Eggs', 10), ('Pancake', 1), ('Coffee', 9)]",416.75,-37.8186812,144.9838316,0,9.167,11.6839686
ORDA03622,2018-08-12,15:26:11,Lunch,BK,"[('Steak', 10), ('Burger', 5)]",605.0,-37.8047091,144.9893648,0,5.532,13.6359764
ORDJ03927,2018-04-01,10:52:23,Breakfast,,"[('Eggs', 10), ('Pancake', 6)]",365.5,-37.8190398,144.9543176,0,8.392,12.7729027
ORDA00440,2018-02-06,09:10:59,Breakfast,,"[('Cereal', 1), ('Eggs', 2)]",65.0,-37.8222465,144.9366965,0,,15.6379868
ORDA09087,2018-01-01,08:00:00,Breakfast,BK,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 6), ('Eggs', 7)]",499.0,-37.8041525,144.958323,1,7.935,6.9797269
ORDA09323,2018-07-12,14:15:12,Lunch,BK,"[('Burger', 6), ('Fries', 8), ('Steak', 10), ('Salad', 2)]",766.4,-37.8220005,144.9507435,0,8.991,
ORDJ02072,2018-08-24,15:46:28,Lunch,,"[('Burger', 7), ('Salad', 3), ('Steak', 10), ('Fries', 8), ('Chicken', 9)]",1102.6,-37.8176264,144.9693911,0,7.935,11.0609268
ORDX05770,2018-02-10,09:21:07,Breakfast,BK,"[('Pancake', 10), ('Coffee', 9), ('Cereal', 8)]",478.0,-37.8109115,144.9673948,0,7.186,14.3291213
ORDB06122,2018-08-07,15:16:03,Lunch,,"[('Chicken', 8), ('Steak', 2), ('Salad', 6), ('Burger', 2), ('Fries', 6)]",583.2,-37.8101985,144.9615172,0,,11.9306193
ORDI08452,2018-02-04,09:00:50,Breakfast,NS,"[('Cereal', 6), ('Coffee', 9), ('Eggs', 1)]",215.5,-37.819553,144.9601305,0,8.95,15.949837
ORDX00159,2018-11-22,18:49:00,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 3), ('Pasta', 10)]",790.0,-37.8111424,144.9731046,0,6.764,13.4096547
ORDZ03873,2018-08-05,15:05:54,Lunch,NS,"[('Chicken', 7), ('Burger', 6), ('Steak', 6), ('Salad', 9), ('Fries', 6)]",906.8,-37.8132846,144.9514825,0,8.584,15.9783772
ORDI10275,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 5), ('Burger', 9), ('Fries', 7)]",523.0,-37.8233335,144.9998809,0,10.612,16.1047706
ORDZ07295,2018-09-11,16:16:54,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 8)]",417.5,-37.8083237,144.9212169,0,10.613,16.749724
ORDC09728,2018-08-05,15:05:54,Lunch,NS,"[('Chicken', 8), ('Burger', 8), ('Fries', 7)]",588.0,-37.8108611,144.9688291,0,7.46,
ORDB04912,2018-07-14,14:25:21,Lunch,TP,"[('Steak', 3), ('Chicken', 1), ('Burger', 8), ('Salad', 1)]",432.2,-37.8188968,145.0017678,0,10.748,15.2198745
ORDY06529,2018-04-18,11:32:57,Breakfast,TP,"[('Cereal', 1), ('Pancake', 10), ('Coffee', 2), ('Eggs', 8)]",454.5,-37.8133334,144.9739012,0,8.615,11.2290457
ORDB02883,2018-11-17,18:38:52,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 4), ('Salmon', 1), ('Shrimp', 6)]",642.5,-37.8015018,144.9661038,0,9.745,15.3326742
ORDJ04755,2018-02-22,09:41:24,Breakfast,,"[('Pancake', 2), ('Eggs', 8)]",224.5,-37.8260013,144.9842795,0,,11.8392516
ORDC10673,2018-08-07,15:16:03,Lunch,NS,"[('Chicken', 5), ('Salad', 6), ('Fries', 1)]",275.2,-37.8148844,144.9376827,0,9.845,15.2097018
ORDI07293,2018-02-03,09:00:50,Breakfast,NS,"[('Eggs', 1), ('Cereal', 10)]",232.0,-37.8225727,144.9609943,0,9.213,16.3917512
ORDI07654,2018-07-08,14:15:12,Lunch,,"[('Steak', 1), ('Burger', 5), ('Chicken', 7), ('Fries', 3)]",460.0,-37.8211049,144.955026,0,,16.8560279
ORDZ04927,2018-03-03,10:01:41,Breakfast,NS,"[('Pancake', 6), ('Eggs', 10), ('Cereal', 2)]",407.5,-37.8185141,144.9758658,0,8.305,15.676132
ORDZ08414,2018-03-04,10:01:41,Breakfast,,"[('Cereal', 1), ('Coffee', 1), ('Pancake', 3), ('Eggs', 2)]",145.25,-37.8024487,144.9631495,0,,13.9236585
ORDK08874,2018-07-06,14:05:04,Lunch,,"[('Fries', 9), ('Steak', 6), ('Salad', 8), ('Chicken', 10)]",835.6,-37.810571,144.9963587,0,,10.6144755
ORDJ07020,2018-06-10,13:14:21,Lunch,TP,"[('Salad', 10), ('Chicken', 4), ('Fries', 10), ('Burger', 4)]",544.0,-37.8009874,144.992572,0,11.184,15.0512314
ORDA01774,2018-07-31,14:55:46,Lunch,,"[('Fries', 3), ('Salad', 8), ('Steak', 5)]",398.6,-37.8110272,144.9900001,0,5.122,11.2590268
ORDA05084,2018-07-29,14:55:46,Lunch,BK,"[('Steak', 9), ('Fries', 9), ('Burger', 9), ('Chicken', 9)]",1080.0,-37.8121156,144.9737584,0,6.772,14.6185351
ORDI00917,2018-07-21,14:35:29,Lunch,NS,"[('Burger', 5), ('Fries', 9), ('Salad', 4)]",331.8,-37.8259548,144.9818306,0,9.333,16.5153565
ORDK09011,2018-03-19,10:32:06,Breakfast,BK,"[('Pancake', 2), ('Cereal', 2), ('Eggs', 1), ('Coffee', 7)]",165.0,-37.8198478,144.9798461,0,7.174,12.1111555
ORDC03839,2018-06-01,12:54:05,Lunch,NS,"[('Salad', 2), ('Chicken', 7), ('Burger', 8), ('Fries', 5)]",566.4,-37.8181592,144.9759026,0,8.294,13.6587598
ORDZ05321,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 4), ('Pasta', 1), ('Salmon', 6)]",791.5,-37.8079659,144.9733709,0,7.102,13.5931019
ORDY05168,2018-07-28,14:55:46,Lunch,TP,"[('Salad', 9), ('Burger', 6)]",340.8,-37.8048891,144.9880041,0,10.569,15.3449789
ORDK11111,2018-06-19,13:34:38,Lunch,BK,"[('Steak', 3), ('Chicken', 2), ('Salad', 9), ('Burger', 1)]",384.8,-37.8212301,144.9614747,0,8.189,14.0214092
ORDB04238,2018-05-04,12:03:22,Lunch,,"[('Salad', 3), ('Burger', 2), ('Chicken', 4), ('Steak', 10), ('Fries', 9)]",799.6,-37.8097895,144.9464018,0,,12.1687129
ORDZ08389,2018-08-03,15:05:54,Lunch,,"[('Steak', 2), ('Chicken', 4), ('Salad', 9)]",372.8,-37.8122401,144.9736344,0,,12.8036135
ORDK04811,2018-04-20,11:32:57,Breakfast,BK,"[('Eggs', 8), ('Pancake', 1), ('Cereal', 4)]",284.25,-37.8037581,144.9434022,0,9.283,14.2981424
ORDA10225,2018-03-08,10:11:49,Breakfast,BK,"[('Cereal', 7), ('Coffee', 2), ('Pancake', 8), ('Eggs', 10)]",576.0,-37.8049759,144.9832398,0,6.096,
ORDC05097,2018-04-12,11:22:49,Breakfast,NS,"[('Eggs', 6), ('Pancake', 3)]",204.75,-37.8013481,144.9429151,0,8.761,
ORDZ10616,2018-06-23,13:44:47,Lunch,,"[('Chicken', 1), ('Salad', 1), ('Burger', 3)]",142.2,-37.8165366,144.9925333,0,9.45,16.8799899
ORDX00940,2018-07-19,14:35:29,Lunch,BK,"[('Chicken', 2), ('Salad', 10)]",236.0,-37.8098434,145.0159266,0,4.169,
ORDI02191,2018-11-18,18:38:52,Dinner,,"[('Shrimp', 2), ('Fish&Chips', 8), ('Pasta', 5)]",525.5,-37.8107177,145.0023388,0,,17.713852
ORDK00657,2018-06-05,13:04:13,Lunch,BK,"[('Salad', 5), ('Chicken', 10)]",406.0,-37.8029372,144.9444736,0,9.23,15.2681753
ORDA08920,2018-01-19,08:30:25,Breakfast,BK,"[('Coffee', 2), ('Cereal', 10), ('Eggs', 10), ('Pancake', 5)]",566.25,-37.8228326,144.9474039,0,9.435,14.2693934
ORDZ10662,2018-09-14,16:27:02,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 10)]",637.0,-37.8154856,144.935486,0,10.08,15.9978288
ORDJ07698,2018-10-22,17:48:10,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 6)]",456.0,-37.8084972,144.945531,0,9.841,14.1876079
ORDB01000,2018-09-26,16:47:19,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 7)]",520.0,-37.816059,144.9721774,0,8.185,12.5812966
ORDX02585,2018-05-18,12:33:48,Lunch,,"[('Fries', 8), ('Burger', 6)]",282.0,-37.815685,144.9576338,0,,14.4682527
ORDK06921,2018-06-09,13:14:21,Lunch,BK,"[('Steak', 1), ('Fries', 6)]",117.0,-37.8039685,144.9175835,0,11.632,20.1966952
ORDZ09539,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 1), ('Eggs', 7), ('Pancake', 2), ('Cereal', 9)]",399.0,-37.8041711,144.9584591,1,7.533,
ORDX07500,2018-04-10,11:12:40,Breakfast,,"[('Eggs', 1), ('Pancake', 10)]",264.5,-37.8078863,144.9732248,0,,10.8987412
ORDY09778,2018-02-19,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Eggs', 6)]",301.75,-37.8025466,144.9350257,0,10.952,13.0105306
ORDK03225,2018-06-24,13:44:47,Lunch,BK,"[('Steak', 3), ('Chicken', 7), ('Fries', 1), ('Burger', 2), ('Salad', 9)]",587.8,-37.8107504,144.9458992,0,9.167,
ORDX04899,2018-01-05,08:00:00,Breakfast,BK,"[('Eggs', 2), ('Coffee', 1), ('Pancake', 3), ('Cereal', 6)]",250.25,-37.8121626,144.9387584,1,9.889,7.3248938
ORDK03612,2018-01-06,08:10:08,Breakfast,BK,"[('Coffee', 7), ('Eggs', 8), ('Cereal', 5), ('Pancake', 10)]",576.0,-37.8000242,144.9487163,1,9.012,8.2658287
ORDX05073,2018-10-11,17:17:44,Dinner,BK,"[('Shrimp', 9), ('Pasta', 6)]",651.0,-37.8120614,144.9531453,0,8.433,15.2780847
ORDK10807,2018-07-05,14:05:04,Lunch,BK,"[('Chicken', 9), ('Salad', 6), ('Burger', 1)]",422.2,-37.8003244,144.9604039,0,8.258,14.4355517
ORDK06350,2018-08-20,15:36:20,Lunch,BK,"[('Burger', 10), ('Salad', 6)]",413.2,-37.8036897,144.9549765,0,8.236,13.4818289
ORDY02854,2018-07-23,14:45:38,Lunch,TP,"[('Chicken', 10), ('Salad', 6), ('Steak', 9), ('Burger', 1), ('Fries', 5)]",919.2,-37.824887,144.9825012,0,8.769,12.3294818
ORDC04390,2018-08-29,15:56:37,Lunch,NS,"[('Fries', 1), ('Chicken', 6), ('Burger', 9), ('Salad', 4)]",551.8,-37.8183744,144.9685475,0,8.63,14.0071349
ORDK08370,2018-07-03,14:05:04,Lunch,,"[('Steak', 3), ('Chicken', 4), ('Salad', 10)]",435.0,-37.8095522,144.9645624,0,7.336,12.8917122
ORDY04530,2018-05-12,12:13:31,Lunch,,"[('Salad', 7), ('Chicken', 3), ('Burger', 7), ('Steak', 4)]",613.4,-37.8009213,144.9624712,0,9.657,15.0872871
ORDK03817,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 7), ('Coffee', 10)]",222.0,-37.8130208,144.9513428,0,8.569,13.3196717
ORDC05192,2018-02-16,09:31:16,Breakfast,NS,"[('Coffee', 3), ('Eggs', 6), ('Pancake', 7)]",324.25,-37.8018117,144.9456606,0,8.512,13.345183
ORDC07990,2018-08-29,15:56:37,Lunch,NS,"[('Steak', 7), ('Chicken', 10)]",635.0,-37.8205483,144.9540667,0,9.449,14.6961152
ORDC10290,2018-03-18,10:32:06,Breakfast,NS,"[('Pancake', 5), ('Eggs', 5), ('Coffee', 2)]",246.25,-37.8113306,144.9728599,0,7.422,14.0929027
ORDY05768,2018-07-20,14:35:29,Lunch,TP,"[('Steak', 4), ('Chicken', 10), ('Burger', 3), ('Fries', 5), ('Salad', 4)]",721.8,-37.8221771,144.9477447,0,8.882,12.52792
ORDX10110,2018-12-11,19:19:26,Dinner,BK,"[('Shrimp', 8), ('Salmon', 2), ('Pasta', 2)]",569.0,-37.8209637,144.9660261,0,8.022,15.1177187
ORDC04273,2018-12-17,19:39:43,Dinner,,"[('Pasta', 7), ('Shrimp', 3)]",354.5,-37.8061523,144.9514963,0,8.422,14.4089462
ORDK00378,2018-07-31,14:55:46,Lunch,BK,"[('Salad', 5), ('Chicken', 1), ('Burger', 6), ('Fries', 3), ('Steak', 9)]",745.0,-37.8009468,144.9685286,0,7.609,13.3854675
ORDZ03955,2018-10-05,17:07:36,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 1), ('Salmon', 9), ('Pasta', 1)]",660.5,-37.8081671,144.9558662,0,8.052,13.8907444
ORDB03019,2018-12-21,19:39:43,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 10), ('Salmon', 9)]",746.5,-37.8141155,144.9328762,0,11.212,15.4432366
ORDZ01041,2018-11-06,18:08:27,Dinner,NS,"[('Pasta', 9), ('Shrimp', 6)]",571.5,-37.8151638,144.9636136,0,8.146,13.9771263
ORDY03433,2018-05-08,12:13:31,Lunch,TP,"[('Burger', 1), ('Steak', 1), ('Fries', 10), ('Chicken', 1)]",228.0,-37.8048898,144.9706575,0,9.845,12.722448
ORDZ06517,2018-08-07,15:16:03,Lunch,NS,"[('Fries', 9), ('Chicken', 1), ('Burger', 2)]",202.0,-37.8115567,144.9568154,0,8.072,
ORDX09569,2018-03-26,10:42:15,Breakfast,BK,"[('Coffee', 2), ('Pancake', 10)]",257.5,-37.8089395,144.9729125,0,6.626,11.5731566
ORDC01738,2018-03-15,10:21:58,Breakfast,NS,"[('Eggs', 9), ('Cereal', 3)]",261.0,-37.8076865,144.9705908,0,7.015,11.8995759
ORDJ08107,2018-12-08,19:19:26,Dinner,TP,"[('Shrimp', 3), ('Pasta', 6), ('Salmon', 2), ('Fish&Chips', 5)]",584.0,-37.8244182,144.948369,0,8.783,14.9177393
ORDJ06950,2018-07-01,13:54:55,Lunch,,"[('Chicken', 3), ('Steak', 2), ('Fries', 2)]",210.0,-37.8106585,144.959837,0,,13.4822209
ORDC08992,2018-06-27,13:54:55,Lunch,,"[('Fries', 2), ('Salad', 10)]",196.0,-37.8249605,144.9848557,0,,14.5189832
ORDZ02889,2018-09-14,16:27:02,Dinner,,"[('Fish&Chips', 1), ('Shrimp', 8), ('Salmon', 7)]",754.0,-37.8022725,144.9430262,0,,15.0205841
ORDJ04153,2018-03-06,10:01:41,Breakfast,,"[('Coffee', 8), ('Eggs', 7), ('Pancake', 9), ('Cereal', 4)]",516.25,-37.8098392,144.9764746,0,,12.0768224
ORDK02926,2018-03-08,10:11:49,Breakfast,BK,"[('Cereal', 2), ('Coffee', 6)]",87.0,-37.8081722,144.973047,0,6.539,
ORDX04873,2018-10-31,17:58:18,Dinner,,"[('Salmon', 8), ('Shrimp', 3), ('Pasta', 2), ('Fish&Chips', 9)]",860.0,-37.8119833,144.9614346,0,7.773,14.6047354
ORDC04927,2018-08-06,15:05:54,Lunch,NS,"[('Burger', 1), ('Fries', 3), ('Steak', 3), ('Chicken', 4)]",330.0,-37.812085,144.9884869,0,8.668,
ORDC06286,2018-03-07,10:01:41,Breakfast,NS,"[('Pancake', 5), ('Coffee', 10), ('Cereal', 3), ('Eggs', 4)]",347.25,-37.819017,144.9847462,0,8.972,13.8119816
ORDB00578,2018-07-31,14:55:46,Lunch,TP,"[('Salad', 10), ('Fries', 8), ('Chicken', 3), ('Burger', 2)]",426.0,-37.8194656,144.9772728,0,8.661,11.6648677
ORDX01801,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 7), ('Pasta', 4), ('Salmon', 10)]",1073.0,-37.8116665,144.971594,0,6.92,
ORDK01450,2018-06-09,13:14:21,Lunch,BK,"[('Salad', 5), ('Burger', 2), ('Chicken', 3), ('Steak', 2), ('Fries', 7)]",418.0,-37.8041691,144.9483613,0,8.853,
ORDJ02477,2018-04-20,11:32:57,Breakfast,TP,"[('Cereal', 4), ('Pancake', 7), ('Coffee', 6)]",298.75,-37.8188999,144.9527972,0,8.576,10.9921432
ORDZ07334,2018-01-04,08:00:00,Breakfast,NS,"[('Cereal', 9), ('Pancake', 7), ('Coffee', 4)]",388.75,-37.7999571,145.0184074,1,10.82,8.1736487
ORDI06507,2018-10-08,17:17:44,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 1)]",404.0,-37.8156977,144.9582655,0,8.526,14.7316989
ORDJ00668,2018-01-01,08:00:00,Breakfast,TP,"[('Cereal', 3), ('Eggs', 4), ('Pancake', 9)]",369.25,-37.8044679,144.9388588,1,10.614,6.8290586
ORDX00109,2018-08-25,15:46:28,Lunch,BK,"[('Steak', 7), ('Burger', 3), ('Chicken', 10), ('Salad', 3)]",779.6,-37.8199627,144.9802045,0,7.14,16.156715
ORDA10814,2018-10-09,17:17:44,Dinner,,"[('Shrimp', 5), ('Salmon', 1), ('Pasta', 4), ('Fish&Chips', 6)]",631.0,-37.8118962,144.9458053,0,9.3,16.5830171
ORDC03412,2018-05-03,12:03:22,Lunch,NS,"[('Fries', 7), ('Burger', 10)]",394.0,-37.8204191,144.926592,0,11.492,17.0528976
ORDA09779,2018-06-29,13:54:55,Lunch,BK,"[('Chicken', 5), ('Salad', 4), ('Steak', 6), ('Fries', 10), ('Burger', 8)]",866.8,-37.8279536,144.9864932,0,7.904,13.219221
ORDA01131,2018-08-06,15:05:54,Lunch,BK,"[('Salad', 9), ('Chicken', 2), ('Burger', 3), ('Fries', 2)]",335.8,-37.8231336,144.9703906,0,7.938,13.7436741
ORDX09027,2018-11-10,18:18:35,Dinner,BK,"[('Shrimp', 2), ('Pasta', 6)]",273.0,-37.8166574,144.9712319,0,7.95,17.2279428
ORDC09962,2018-10-31,17:58:18,Dinner,,"[('Shrimp', 10), ('Fish&Chips', 2), ('Salmon', 6)]",856.0,-37.8197216,144.9514715,0,,15.8878866
ORDB06826,2018-01-09,08:10:08,Breakfast,TP,"[('Eggs', 9), ('Cereal', 4), ('Coffee', 1), ('Pancake', 8)]",483.5,-37.8106465,144.9680408,1,8.725,5.4181447
ORDY04805,2018-05-19,12:33:48,Lunch,TP,"[('Chicken', 3), ('Steak', 5), ('Fries', 4), ('Salad', 9)]",523.8,-37.8035554,144.9545895,0,9.589,14.8433617
ORDK06662,2018-03-09,10:11:49,Breakfast,BK,"[('Pancake', 3), ('Cereal', 7), ('Eggs', 1)]",241.75,-37.8164149,144.9654376,0,7.647,12.257429
ORDJ08451,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 10), ('Shrimp', 1), ('Salmon', 10)]",1061.5,-37.8072243,144.9924968,0,10.627,15.944618
ORDY02994,2018-12-22,19:49:51,Dinner,,"[('Salmon', 8), ('Fish&Chips', 8), ('Pasta', 3)]",690.5,-37.8078201,144.965739,0,8.978,14.5189276
ORDA09966,2018-03-04,10:01:41,Breakfast,BK,"[('Eggs', 5), ('Cereal', 9), ('Coffee', 4)]",329.0,-37.8023765,144.9631636,0,7.836,15.2629828
