order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ08683,2018-11-22,18:49:00,Dinner,TP,"[('Pasta', 10), ('Salmon', 10)]",685.0,-37.8111847,144.9731228,1,8.877,12.997933
ORDY08845,2018-07-26,14:45:38,Lunch,TP,"[('Salad', 4), ('Burger', 8), ('Fries', 3), ('Steak', 3), ('Chicken', 5)]",647.8,-37.8004209,144.9823861,0,10.53,13.5837448
ORDZ04586,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 1), ('Pancake', 3), ('Cereal', 4), ('Coffee', 7)]",231.25,-37.8003651,144.9984285,0,8.824,13.6776115
ORDX06799,2018-11-03,18:08:27,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 3)]",641.0,-37.8115349,144.9520968,0,8.541,17.9765626
ORDZ07747,2018-07-30,14:55:46,Dinner,NS,"[('Steak', 1), ('Chicken', 10)]",365.0,-37.8151021,144.9450213,0,9.186,15.0304578
ORDY00830,2018-04-24,11:43:05,Breakfast,TP,"[('Pancake', 7), ('Coffee', 7), ('Eggs', 4)]",310.25,-37.8066415,144.9587983,0,9.018,11.9065887
ORDC01355,2018-12-06,19:19:26,Dinner,NS,"[('Pancake', 1), ('Fish&Chips', 2)]",124.0,-37.8103794,145.0144404,0,10.757,16.9181979
ORDB08859,2018-12-23,19:49:51,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 3)]",187.5,-37.8140635,145.0128722,1,12.321,17.5213143
ORDX11001,2018-05-19,12:33:48,Lunch,BK,"[('Burger', 2), ('Salad', 3), ('Steak', 3)]",248.6,-37.8063268,145.0097338,0,3.913,12.9889187
ORDZ08779,2018-10-29,17:58:18,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 5)]",312.5,37.8209454,144.9919043,0,9.63,15.7462244
ORDJ02520,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 3), ('Pancake', 2), ('Coffee', 7)]",164.0,-37.8030569,144.9696103,0,9.669,12.2987612
ORDA03004,2018-06-23,13:44:47,Lunch,TP,"[('Burger', 5), ('Salad', 5), ('Chicken', 8), ('Fries', 1)]",509.0,-37.8074934,144.9421545,0,9.555,18.2942944
ORDK08758,2018-10-25,17:48:10,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 9)]",562.5,-37.8065465,144.9595075,0,7.761,14.0982741
ORDZ03636,2018-03-24,10:42:15,Breakfast,NS,"[('Eggs', 8), ('Cereal', 9), ('Coffee', 8), ('Pancake', 8)]",668.0,-37.816662,144.9273907,0,10.413,17.661588
ORDZ10634,2018-12-03,19:09:17,Dinner,NS,"[('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 8)]",986.0,-37.8182346,144.9566501,0,8.94,15.4301818
ORDI09163,2018-03-03,10:01:41,Breakfast,NS,"[('Eggs', 5), ('Steak', 6), ('Pancake', 6)]",381.5,-37.8236931,144.9306191,0,11.373,17.9420838
ORDA02110,2018-02-24,09:41:24,Dinner,BK,"[('Eggs', 1), ('Pancake', 7), ('Coffee', 8), ('Cereal', 10)]",461.75,-37.8162951,144.960581,0,8.126,15.1654159
ORDK01007,2018-08-24,15:46:28,Lunch,BK,"[('Fries', 2), ('Salad', 2), ('Steak', 7), ('Chicken', 9), ('Burger', 6)]",847.4,-37.8153543,144.9355892,0,10.146,16.6311317
ORDJ06577,2018-13-09,16:27:02,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 1)]",321.0,-37.8148102,144.935247,0,10.672,14.3061022
ORDJ04314,2018-07-27,14:45:38,Lunch,TP,"[('Salad', 6), ('Chicken', 9), ('Steak', 4)]",571.2,37.8112693,144.9909981,0,10.114,14.0062457
ORDA10150,2018-12-04,19:09:17,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 9), ('Salmon', 9), ('Salad', 8)]",1012.0,-37.8019512,145.0006346,0,5.317,12.3907428
ORDX10820,2018-12-24,19:49:51,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 8)]",433.0,-37.8158956,144.9532873,0,8.759,18.2605485
ORDA02900,2018-04-05,11:02:32,Breakfast,BK,"[('Eggs', 1), ('Pancake', 8)]",216.0,-37.8253657,144.9477248,1,9.448,14.497871
ORDC02462,2018-12-06,19:09:17,Dinner,NS,"[('Pasta', 4), ('Salmon', 7), ('Fish&Chips', 1), ('Shrimp', 7)]",810.0,-37.8192035,144.9541322,0,9.204,15.0108429
ORDC03585,2018-03-14,10:21:58,Breakfast,NS,"[('Coffee', 5), ('Eggs', 10)]",257.5,-37.8166344,144.966435,0,8.252,13.4396
ORDA02130,2018-07-03,14:05:04,Lunch,BK,"[('Chicken', 9), ('Fries', 9)]",396.0,-37.8221859,144.9498976,0,7.838,15.2467497
ORDJ02812,2018-08-20,15:36:20,Lunch,TP,"[('Salad', 9), ('Fries', 1), ('Burger', 6), ('Steak', 3), ('Chicken', 5)]",647.8,37.8186271,144.9679277,0,7.643,11.418596
ORDI07579,2018-04-02,11:02:32,Breakfast,NS,"[('Eggs', 8), ('Coffee', 9)]",243.5,-37.8146155,144.9894089,0,9.0,13.4694597
ORDY08711,2018-03-21,10:32:06,Breakfast,TP,"[('Cereal', 9), ('Salad', 2), ('Pancake', 4), ('Coffee', 6)]",375.0,-37.8148803,144.96082,0,8.23,11.2041733
ORDK04539,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 2), ('Steak', 5), ('Salad', 7), ('Fries', 6)]",481.4,37.8143353,144.9633931,0,7.731,15.8441834
ORDX01775,2018-01-30,08:50:42,Lunch,BK,"[('Coffee', 10), ('Pancake', 2), ('Cereal', 1)]",144.5,-37.8071583,144.9749101,0,6.756,11.7523181
ORDI09892,2018-01-01,08:00:00,Breakfast,NS,"[('Pancake', 5), ('Cereal', 2), ('Coffee', 3), ('Eggs', 5)]",295.75,37.8070943,144.9559785,1,8.151,6.3301059
ORDK09762,2018-07-15,14:25:21,Lunch,BK,"[('Shrimp', 7), ('Salad', 5), ('Fries', 9), ('Burger', 2), ('Steak', 10)]",930.0,-37.8034761,144.9663902,0,7.469,15.5851012
ORDK07763,2018-07-28,14:55:46,Lunch,BK,"[('Chicken', 2), ('Salad', 2)]",98.4,-37.8159398,144.9610629,0,8.001,16.4859349
ORDA09095,2018-10-12,17:27:53,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 9), ('Pasta', 2)]",534.0,-37.8212021,144.9665444,0,7.964,14.9219565
ORDZ06255,09-02-2018,09:10:59,Breakfast,NS,"[('Pancake', 3), ('Cereal', 2), ('Coffee', 10), ('Eggs', 9)]",387.75,-37.7989308,144.9592816,0,7.212,12.2327176
ORDJ07166,2018-04-11,11:12:40,Breakfast,TP,"[('Eggs', 3), ('Cereal', 9)]",255.0,37.8027925,144.9468256,0,10.133,13.2436237
ORDB07910,2018-07-28,14:55:46,Lunch,TP,"[('Chicken', 9), ('Fries', 8), ('Salad', 1)]",401.2,-37.8115721,144.9590624,0,8.635,13.2864581
ORDJ08399,2018-17-12,19:39:43,Dinner,TP,"[('Salmon', 1), ('Fish&Chips', 10)]",391.0,-37.8058012,144.9522183,0,9.544,13.2101147
ORDK04661,2018-06-23,13:44:47,Lunch,BK,"[('Salad', 7), ('Chicken', 5), ('Fries', 4), ('Steak', 1), ('Burger', 2)]",501.5,-37.8004785,145.0183699,0,5.534,14.2181484
ORDK08905,2018-02-23,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Eggs', 3), ('Pancake', 1)]",174.25,-37.8052229,144.9324237,0,10.311,16.0364829
ORDX06812,2018-08-18,15:36:20,Lunch,BK,"[('Salad', 5), ('Fries', 3), ('Chicken', 8), ('Burger', 3)]",471.0,-37.8096921,145.0034029,0,3.942,12.3744092
ORDB03700,2018-05-25,12:43:56,Lunch,bk,"[('Chicken', 9), ('Burger', 5), ('Salad', 6), ('Fries', 4), ('Steak', 2)]",684.2,-37.8136434,144.9676056,0,8.366,12.468807
ORDC01903,2018-10-22,17:48:10,Dinner,NS,"[('Shrimp', 8), ('Pasta', 4), ('Salmon', 9)]",171.5,-37.8138993,145.0072957,0,10.415,16.1206024
ORDJ11060,2018-03-23,10:42:15,Breakfast,TP,"[('Eggs', 9), ('Cereal', 5)]",303.0,-37.8004816,144.95821,0,9.711,12.0730445
ORDA09269,2018-05-30,12:54:05,Lunch,NS,"[('Fries', 7), ('Steak', 2)]",174.0,-37.7987872,144.9592297,0,8.485,14.7598844
ORDC08039,2018-02-13,09:21:07,Breakfast,NS,"[('Pancake', 2), ('Eggs', 4), ('Coffee', 4)]",166.5,-37.8064517,144.9595625,0,7.642,12.9495423
ORDB06623,2018-26-04,11:43:05,Breakfast,TP,"[('Pancake', 9), ('Eggs', 5), ('Cereal', 9), ('Coffee', 1)]",524.75,-37.8048421,144.9713149,0,9.81,11.9807527
ORDK04091,2018-12-03,19:09:17,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 1), ('Pasta', 1), ('Shrimp', 10)]",433.0,-37.8011831,144.9997026,0,5.335,11.6982334
ORDC07842,2018-05-02,11:53:14,Breakfast,NS,"[('Pancake', 10), ('Cereal', 5), ('Coffee', 3), ('Eggs', 4)]",458.0,-37.8063468,144.9591066,1,7.688,12.5386066
ORDJ08864,2018-01-02,08:00:00,Breakfast,TP,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 9), ('Eggs', 10)]",405.5,37.8141226,144.9444126,1,9.688,6.3303452
ORDA10675,2018-09-07,16:16:54,Dinner,BK,"[('Shrimp', 3), ('Pasta', 6)]",327.0,-37.8205277,144.9767417,0,7.227,14.2543677
ORDB02866,2018-11-08,18:18:35,Dinner,TP,"[('Pasta', 8), ('Salmon', 10), ('Fish&Chips', 3)]",735.0,-37.8122754,144.9908322,0,10.05,13.9060297
ORDY10888,2018-06-11,13:14:21,Lunch,TP,"[('Burger', 7), ('Fries', 9), ('Chicken', 9)]",613.0,-37.8239786,144.9438523,0,9.157,12.1828049
ORDJ01544,2018-08-19,15:36:20,Lunch,TP,"[('Steak', 3), ('Chicken', 5), ('Burger', 8), ('Salad', 8), ('Fries', 2)]",704.6,-37.802755,144.9473571,0,10.102,14.6458301
ORDA05412,2018-14-02,09:21:07,Breakfast,BK,"[('Coffee', 4), ('Pancake', 2), ('Eggs', 4), ('Cereal', 2)]",208.5,-37.8038345,144.9630016,0,7.815,12.926363
ORDX01560,2018-10-05,17:07:36,Lunch,BK,"[('Pasta', 7), ('Salmon', 1), ('Shrimp', 2)]",341.5,-37.8086067,144.9557882,0,8.136,14.9625184
ORDI06380,2018-05-31,12:54:05,Lunch,NS,"[('Fries', 6), ('Salad', 2), ('Chicken', 6)]",298.4,-37.8222436,144.9497997,0,9.812,15.3075269
ORDJ07134,2018-30-12,20:00:00,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 9), ('Salmon', 2), ('Pasta', 4)]",561.0,-37.8158064,144.9373219,0,10.431,15.6824927
ORDA09137,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 10), ('Pasta', 2), ('Salmon', 7)]",882.0,-37.8186258,145.0054944,1,4.364,10.9557167
ORDC07725,2018-10-22,17:48:10,Dinner,NS,"[('Salmon', 3), ('Pasta', 4)]",233.0,-37.8199567,144.9614133,1,8.912,15.1183701
ORDX07245,2018-04-01,10:52:23,Breakfast,BK,"[('Cereal', 1), ('Pancake', 3), ('Coffee', 2)]",108.75,-37.8192673,144.9788564,0,7.283,14.0892893
ORDA03254,2018-12-27,20:00:00,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 10), ('Pasta', 5)]",569.5,-37.8119497,144.9386294,0,9.862,16.9632494
ORDX01500,2018-04-30,11:53:14,Breakfast,BK,"[('Coffee', 10), ('Pancake', 5), ('Cereal', 10)]",406.25,-37.8148837,144.9448938,0,9.173,13.7785578
ORDA01864,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 6), ('Coffee', 8), ('Cereal', 9), ('Eggs', 6)]",526.5,-37.8002885,144.9975638,0,5.454,9.6977527
ORDC06864,2018-04-01,10:52:23,Breakfast,NS,"[('Coffee', 5), ('Eggs', 5)]",147.5,-37.8190398,144.9543176,0,9.174,16.6084733
ORDZ01546,2018-05-08,12:13:31,Lunch,NS,"[('Burger', 10), ('Chicken', 10)]",630.0,-37.8245991,144.9430126,0,10.625,16.4979841
ORDB01146,2018-09-25,16:47:19,Lunch,TP,"[('Salmon', 9), ('Pasta', 1)]",396.5,-37.8021598,144.9906112,0,10.952,14.8878285
ORDY02236,2018-07-06,14:05:04,Lunch,TP,"[('Steak', 9), ('Fries', 4), ('Salad', 5), ('Coffee', 9), ('Chicken', 10)]",1138.0,-37.8132543,144.9386874,0,10.773,14.08844
ORDB01204,2018-04-09,11:12:40,Breakfast,TP,"[('Pancake', 10), ('Burger', 4), ('Cereal', 4)]",356.5,-37.800655,144.937548,0,11.176,13.2588986
ORDJ09423,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 4), ('Burger', 2)]",190.0,37.8059281,144.9389586,0,10.586,13.5464964
ORDK05389,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 5), ('Salmon', 4), ('Pasta', 1)]",744.5,-37.8245704,144.9458233,0,9.682,19.1932556
ORDB06697,2018-05-10,12:13:31,Lunch,ns,"[('Fries', 9), ('Burger', 6), ('Steak', 10)]",744.0,-37.8252106,144.9423044,0,9.361,12.7891982
ORDC07969,2018-02-23,09:41:24,Breakfast,NS,"[('Coffee', 3), ('Cereal', 8), ('Eggs', 9)]",388.5,-37.806496,144.9325212,0,10.164,14.942982
ORDJ02179,2018-08-26,15:46:28,Lunch,TP,"[('Steak', 9), ('Burger', 8)]",301.0,-37.8118158,144.9669124,0,8.511,13.5796302
ORDJ01908,2018-10-23,17:48:10,Dinner,TP,"[('Burger', 7), ('Pasta', 10), ('Salmon', 9)]",1022.0,-37.8076028,144.9963551,0,10.935,14.4287194
ORDK09631,2018-12-28,20:00:00,Dinner,BK,"[('Shrimp', 4), ('Salmon', 5), ('Fish&Chips', 10), ('Pasta', 1)]",798.5,-37.8196124,144.9521114,0,8.891,15.8938023
ORDJ07818,2018-11-27,18:59:09,Dinner,TP,"[('Shrimp', 1), ('Salmon', 2), ('Pasta', 7), ('Fish&Chips', 3)]",433.5,-37.8186981,144.9840193,0,7.226,13.247074
ORDX06271,2018-06-02,12:54:05,Lunch,BK,"[('Burger', 2), ('Chicken', 1), ('Steak', 6)]",364.0,-37.8000554,144.9284168,0,11.076,19.5730156
ORDJ02783,2018-04-14,11:22:49,Breakfast,TP,"[('Cereal', 7), ('Eggs', 7)]",578.8,-37.8149205,144.9447554,0,9.596,13.3608921
ORDY04483,2018-09-18,16:37:10,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 8)]",255.0,-37.805895,144.9559639,0,9.285,13.3322349
ORDB07980,2018-09-21,16:37:10,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 9), ('Pasta', 8)]",1075.0,-37.8201307,144.9583071,0,12.875,12.9953802
ORDB01454,2018-01-19,08:30:25,Breakfast,TP,"[('Coffee', 3), ('Cereal', 4), ('Pancake', 7), ('Eggs', 8)]",452.25,37.823757,144.9475243,0,8.738,11.2679367
ORDI03563,2018-09-03,16:06:45,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 5)]",277.5,-37.8136961,144.9461109,1,9.114,15.4373658
ORDA01451,2018-06-24,13:44:47,Lunch,BK,"[('Salad', 5), ('Chicken', 1)]",282.0,-37.8256672,144.9828436,0,7.026,15.6395316
ORDY04390,2018-07-12,14:25:21,Lunch,TP,"[('Steak', 5), ('Chicken', 5), ('Fries', 2)]",409.0,-37.8174936,145.0040173,0,11.094,14.2045055
ORDX02435,2018-09-13,16:27:02,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 4)]",660.0,-37.7999827,144.9547057,0,8.525,16.0832961
ORDK11078,2018-06-12,13:24:30,Lunch,ns,"[('Fries', 1), ('Steak', 2), ('Chicken', 3), ('Salad', 5), ('Burger', 6)]",470.0,-37.8054761,144.9440203,0,9.198,15.290863
ORDJ08825,2018-11-27,18:59:09,Dinner,TP,"[('Pasta', 9), ('Salmon', 6)]",493.5,-37.8261246,144.9668747,0,8.273,12.8746348
ORDI01339,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 7), ('Shrimp', 2), ('Fish&Chips', 8)]",580.5,37.8067729,144.9628411,0,7.354,15.3545069
ORDK03243,2018-12-15,19:29:34,Lunch,BK,"[('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 2), ('Shrimp', 1)]",589.0,-37.8057282,144.9508162,0,8.575,17.9189483
ORDJ00345,2018-04-09,11:12:40,Breakfast,TP,"[('Pancake', 1), ('Coffee', 6), ('Cereal', 4), ('Eggs', 9)]",351.25,-37.8079299,144.9733064,0,9.243,12.334845
ORDI03959,2018-10-31,17:58:18,Dinner,NS,"[('Salmon', 8), ('Shrimp', 9), ('Fish&Chips', 7)]",1059.0,-37.81549,144.9964523,0,9.628,15.2386934
ORDK01931,2018-07-21,14:35:29,Lunch,BK,"[('Steak', 2), ('Burger', 1), ('Fries', 3), ('Chicken', 10)]",477.0,-37.8122606,144.9735438,0,6.799,15.2871714
ORDI10616,2018-03-24,10:42:15,Breakfast,NS,"[('Pasta', 3), ('Pancake', 3), ('Coffee', 7)]",191.25,-37.8178148,144.9746359,0,8.176,14.7697108
ORDX09160,2018-08-21,15:36:20,Lunch,BK,"[('Steak', 7), ('Salad', 1), ('Chicken', 9), ('Fries', 9), ('Burger', 1)]",759.2,37.8142545,144.9357958,0,10.171,16.1506899
ORDA00168,2018-10-14,17:27:53,Dinner,BK,"[('Shrimp', 6), ('Pasta', 4)]",544.0,-37.8163858,144.9911876,0,5.446,14.3897921
ORDK04434,2018-12-03,19:09:17,Dinner,BK,"[('Shrimp', 7), ('Salmon', 8)]",706.0,-37.8004966,144.9998066,0,5.262,11.8302145
ORDB01595,2018-11-06,18:08:27,Dinner,TP,"[('Shrimp', 4), ('Salmon', 10), ('Fish&Chips', 7)]",1075.0,-37.8151872,144.9635228,0,7.906,12.0548325
ORDK08203,2018-03-28,10:52:23,Breakfast,BK,"[('Coffee', 8), ('Cereal', 1), ('Pancake', 4), ('Eggs', 9)]",376.0,-37.7988344,144.9542646,0,8.638,13.3412781
ORDA06649,2018-02-10,09:21:07,Breakfast,BK,"[('Coffee', 4), ('Eggs', 3)]",96.0,37.8070359,144.9660046,0,7.158,15.1750494
ORDX04501,2018-10-16,17:27:53,Dinner,BK,"[('Shrimp', 8), ('Salmon', 1)]",885.8,-37.8236627,144.9971191,0,5.567,12.0278307
ORDZ00053,2018-12-26,19:49:51,Dinner,NS,"[('Shrimp', 7), ('Salmon', 1), ('Pasta', 1)]",446.5,-37.8068336,145.0133295,0,10.275,16.3444181
ORDA08017,2018-06-07,13:14:21,Dinner,BK,"[('Chicken', 6), ('Burger', 1)]",223.0,-37.8061582,144.9516719,0,8.517,14.4404653
ORDJ04390,2018-01-24,08:40:33,Breakfast,TP,"[('Eggs', 10), ('Cereal', 6), ('Coffee', 5)]",383.5,-37.8203996,144.953492,0,8.685,11.6000766
ORDX06304,2018-04-28,11:53:14,Breakfast,BK,"[('Pancake', 2), ('Eggs', 9)]",246.5,-37.818065,144.9799005,1,6.687,13.7833134
ORDI07707,2018-12-18,19:39:43,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 4), ('Shrimp', 6)]",558.0,-37.8085695,144.9468838,0,9.3,14.4328814
ORDY04102,2018-10-15,17:27:53,Dinner,TP,"[('Shrimp', 7), ('Pasta', 8), ('Fish&Chips', 7), ('Salmon', 3)]",966.0,-37.8155739,144.9971507,0,10.588,13.8352964
ORDJ08955,2018-12-25,19:49:51,Dinner,NS,"[('Pasta', 9), ('Salmon', 7), ('Fish&Chips', 10)]",884.5,-37.8233185,144.9891149,0,9.313,13.3005574
ORDY05917,2018-06-22,13:44:47,Lunch,TP,"[('Fries', 1), ('Chicken', 9), ('Steak', 7), ('Burger', 2)]",677.0,-37.8044873,144.9290548,0,11.319,14.2875488
ORDJ09307,2018-12-28,20:00:00,Dinner,TP,"[('Salmon', 9), ('Pasta', 7), ('Shrimp', 1), ('Fish&Chips', 4)]",755.5,-37.8196124,144.9521114,0,8.602,13.0712238
ORDB11078,2018-05-08,12:13:31,Lunch,TP,"[('Fries', 7), ('Steak', 6), ('Burger', 5)]",509.0,-37.7983586,144.9523019,0,10.165,12.9231045
ORDI01702,2018-03-19,10:32:06,Breakfast,NS,"[('Cereal', 7), ('Coffee', 8), ('Eggs', 10), ('Pancake', 4)]",524.0,-37.8172405,144.9673527,1,8.292,13.4345449
ORDY05265,2018-02-04,09:00:50,Breakfast,TP,"[('Coffee', 9), ('Pancake', 8), ('Eggs', 2)]",305.5,-37.8246072,144.9887165,0,9.209,13.5440474
ORDK04770,2018-03-06,10:01:41,Breakfast,BK,"[('Coffee', 2), ('Eggs', 5), ('Burger', 7), ('Cereal', 5)]",399.75,-37.824052,144.9848675,0,6.661,11.2978093
ORDI07862,2018-08-22,15:46:28,Lunch,NS,"[('Steak', 3), ('Fries', 2), ('Burger', 8), ('Salad', 2), ('Chicken', 6)]",633.4,-37.8113983,144.9494621,0,8.756,14.8877869
ORDK00670,2018-02-17,09:31:16,Breakfast,BK,"[('Eggs', 2), ('Cereal', 7), ('Coffee', 2)]",206.0,-37.8261978,144.9860149,1,6.722,14.4305511
ORDZ00461,2018-05-07,12:03:22,Lunch,NS,"[('Pasta', 9), ('Burger', 5)]",309.8,-37.8242684,144.9684736,0,9.176,15.0337077
ORDI01212,2018-11-01,18:08:27,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 4), ('Salmon', 4)]",524.0,-37.8253357,144.9816501,0,9.546,15.4855865
ORDB07583,2018-02-27,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Coffee', 10)]",96.0,-37.8105086,144.9656708,1,8.618,10.4469688
ORDK00137,2018-01-18,08:30:25,Breakfast,BK,"[('Coffee', 5), ('Cereal', 2), ('Eggs', 10)]",299.5,37.8140225,145.0146027,1,4.483,4.2116504
ORDZ08898,2018-19-12,19:39:43,Dinner,NS,"[('Pasta', 1), ('Salmon', 2)]",109.5,-37.8150061,144.9276058,0,10.774,17.2085521
ORDA09750,2018-11-22,18:49:00,Dinner,BK,"[('Pasta', 1), ('Shrimp', 2), ('Salmon', 4), ('Fish&Chips', 9)]",614.5,-37.8113228,144.9734694,0,6.81,13.6449692
ORDB09738,2018-12-20,19:39:43,Dinner,TP,"[('Shrimp', 6), ('Salmon', 4), ('Pasta', 2)]",543.0,-37.8132018,144.933495,1,11.333,15.339723
ORDB03236,2018-01-21,08:40:33,Breakfast,TP,"[('Eggs', 6), ('Coffee', 4), ('Cereal', 2), ('Pancake', 8)]",398.0,-37.8035651,144.9672031,0,9.539,13.8535319
ORDA08174,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 10), ('Pasta', 3), ('Fish&Chips', 10), ('Salmon', 4)]",1136.5,-37.817242,144.9523885,0,8.759,16.5138834
ORDK05620,2018-24-01,08:40:33,Breakfast,BK,"[('Cereal', 4), ('Pancake', 1)]",108.25,-37.806396,145.0038798,0,4.198,8.6858926
ORDY10737,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 4), ('Steak', 2)]",218.0,-37.8125216,144.9651806,0,8.323,11.9812303
ORDX05319,2018-07-29,14:55:46,Lunch,BK,"[('Chicken', 2), ('Burger', 7), ('Steak', 3)]",416.0,-37.8218713,144.9506416,1,9.006,17.2178814
ORDZ09599,2018-04-25,11:43:05,Breakfast,NS,"[('Cereal', 2), ('Coffee', 4), ('Pancake', 7), ('Eggs', 8)]",417.75,-37.8190685,144.9528387,0,9.292,14.5239934
ORDZ09842,2018-07-16,14:25:21,Lunch,NS,"[('Burger', 6), ('Steak', 10), ('Chicken', 6)]",828.0,-37.8226294,144.9519158,0,9.767,14.2766617
ORDA05304,2018-04-23,11:43:05,Breakfast,BK,"[('Pancake', 4), ('Eggs', 10)]",317.0,-37.82255,144.9545468,0,8.817,13.5993433
ORDI09970,2018-02-02,09:00:50,Breakfast,NS,"[('Cereal', 7), ('Coffee', 1), ('Eggs', 1), ('Pancake', 3)]",249.25,-37.8234884,144.9861192,0,9.585,14.6143036
ORDC01262,2018-06-04,13:04:13,Lunch,NS,"[('Salad', 5), ('Chicken', 2), ('Steak', 4), ('Shrimp', 3)]",423.0,-37.8046039,144.9102956,0,12.082,17.568726
ORDX06159,04-08-2018,15:05:54,Lunch,BK,"[('Salad', 8), ('Chicken', 6), ('Fries', 6)]",401.6,-37.8143315,144.9881358,0,5.543,13.6975334
ORDX08329,2018-09-07,16:16:54,Dinner,BK,"[('Salmon', 8), ('Pasta', 2)]",383.0,-37.8216064,144.9779458,0,7.731,14.1747075
ORDA06736,2018-11-27,18:59:09,Dinner,BK,"[('Shrimp', 1), ('Salmon', 8), ('Pasta', 6)]",547.0,37.8162309,144.9451079,0,9.3,16.4866151
ORDB01193,2018-05-24,12:43:56,Lunch,TP,"[('Chicken', 8), ('Fries', 8), ('Steak', 3)]",487.0,-37.8127899,144.9398626,0,10.16,13.9306551
ORDX07432,2018-01-30,08:50:42,Breakfast,BK,"[('Burger', 2), ('Cereal', 6)]",141.0,-37.8061098,144.9294827,0,10.889,15.7492121
ORDC00266,2018-11-26,18:59:09,Dinner,tp,"[('Salmon', 10), ('Shrimp', 10)]",950.0,-37.8233855,144.966044,0,9.115,15.0357196
ORDJ08232,2018-06-16,13:24:30,Breakfast,TP,"[('Steak', 6), ('Chicken', 2), ('Fries', 10), ('Burger', 5)]",609.0,-37.8003149,144.9440199,0,10.631,15.7666091
ORDY06875,2018-11-06,18:08:27,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 9), ('Pasta', 4), ('Shrimp', 7)]",892.0,-37.8151872,144.9635228,0,7.906,12.2724829
ORDB05631,2018-04-21,11:32:57,Breakfast,TP,"[('Cereal', 5), ('Coffee', 5)]",142.5,-37.8188124,144.9535834,1,8.482,12.9101538
ORDZ04070,2018-07-12,14:15:12,Lunch,NS,"[('Burger', 9), ('Chicken', 9)]",567.0,-37.8103178,144.9727405,0,7.322,12.2478384
ORDX08916,2018-11-11,18:18:35,Dinner,BK,"[('Salmon', 8), ('Pasta', 10), ('Fish&Chips', 9), ('Shrimp', 9)]",1404.0,-37.8044544,144.9596573,0,7.793,17.5402959
ORDJ03463,2018-11-22,18:49:00,Dinner,TP,"[('Shrimp', 10), ('Salmon', 8), ('Fish&Chips', 1), ('Pasta', 4)]",1013.0,-37.8111175,144.9731851,1,8.89,12.9644415
ORDK00035,2018-09-22,16:47:19,Dinner,BK,"[('Pasta', 5), ('Salmon', 10), ('Shrimp', 4)]",763.5,-37.8000851,144.9718247,0,7.532,16.7312665
ORDB04099,2018-01-23,08:40:33,Lunch,TP,"[('Coffee', 5), ('Pancake', 8), ('Cereal', 5), ('Eggs', 6)]",468.5,-37.8189955,144.9541445,0,8.415,11.2280625
ORDJ02035,2018-01-14,08:20:16,Breakfast,TP,"[('Cereal', 1), ('Eggs', 3)]",87.0,-37.8030878,144.9495381,1,9.937,6.8099644
ORDB10569,2018-07-23,14:45:38,Lunch,ns,"[('Chicken', 10), ('Burger', 10), ('Salad', 7)]",750.4,-37.8243546,145.0079985,0,11.282,14.3654836
ORDJ09918,2018-02-07,09:10:59,Breakfast,TP,"[('Pancake', 9), ('Coffee', 9)]",285.75,-37.8169681,144.9901651,0,6.631,12.7364606
ORDC04413,2018-12-24,19:49:51,Dinner,tp,"[('Shrimp', 10), ('Salmon', 4), ('Pasta', 4), ('Fish&Chips', 7)]",1059.0,-37.8220691,144.969616,0,8.841,15.3525721
